Date,^GSPC,GE,IBM
1980-05-20,107.62000274658203,0.004024754278361797,1.5345267057418823
1980-05-21,107.72000122070312,0.004045994020998478,1.5381629467010498
1980-05-22,109.01000213623047,0.004109711851924658,1.5636173486709595
1980-05-23,110.62000274658203,0.004215904977172613,1.592706561088562
1980-05-27,111.4000015258789,0.0042371428571641445,1.607252597808838
1980-05-28,112.05999755859375,0.004226523917168379,1.6399791240692139
1980-05-29,110.2699966430664,0.004194664303213358,1.5817986726760864
1980-05-30,111.23999786376953,0.004270173609256744,1.6108883619308472
1980-06-02,110.76000213623047,0.004205475561320782,1.629070520401001
1980-06-03,110.51000213623047,0.004205475561320782,1.6399791240692139
1980-06-04,112.61000061035156,0.004280955530703068,1.6908880472183228
1980-06-05,112.77999877929688,0.004345657769590616,1.6581605672836304
1980-06-06,113.19999694824219,0.00436722207814455,1.6617963314056396
1980-06-09,113.70999908447266,0.00431330781430006,1.6508872509002686
1980-06-10,114.66000366210938,0.004324088804423809,1.6727063655853271
1980-06-11,116.0199966430664,0.004334872122853994,1.6872514486312866
1980-06-12,115.5199966430664,0.00431330781430006,1.6872514486312866
1980-06-13,115.80999755859375,0.004291740711778402,1.7127048969268799
1980-06-16,116.08999633789062,0.00431330781430006,1.756340742111206
1980-06-17,116.02999877929688,0.004388788249343634,1.7127048969268799
1980-06-18,116.26000213623047,0.004356442019343376,1.734524130821228
1980-06-19,114.66000366210938,0.004291740711778402,1.6836152076721191
1980-06-20,114.05999755859375,0.004324088804423809,1.6836152076721191
1980-06-23,114.51000213623047,0.004356442019343376,1.7127048969268799
1980-06-24,115.13999938964844,0.004399572033435106,1.727250337600708
1980-06-25,116.72000122070312,0.004464270081371069,1.7381601333618164
1980-06-26,116.19000244140625,0.0044427053071558475,1.7236158847808838
1980-06-27,116.0,0.004464270081371069,1.7381601333618164
1980-06-30,114.23999786376953,0.0044427053071558475,1.7090693712234497
1980-07-01,114.93000030517578,0.0044858381152153015,1.7308886051177979
1980-07-02,115.68000030517578,0.004593668971210718,1.7636144161224365
1980-07-03,117.45999908447266,0.004604454152286053,1.7781583070755005
1980-07-07,118.29000091552734,0.004593668971210718,1.8036129474639893
1980-07-08,117.83999633789062,0.00462602311745286,1.7963404655456543
1980-07-09,117.9800033569336,0.004604454152286053,1.7890682220458984
1980-07-10,116.94999694824219,0.004550537094473839,1.792704463005066
